a : 692.0000, 0 -> 0
b : -933.0000, 0 -> 4
c : 399.0000, 0 -> 2
d : 413.0000, 0 -> 2
a : 895.0000, 1 -> 1
b : 885.0000, 1 -> 3
c : -109.0000, 1 -> 3
d : 255.0000, 1 -> 4
a : -865.0000, 2 -> 2
b : -919.0000, 2 -> 0
c : -852.0000, 2 -> 0
d : -978.0000, 2 -> 0
a : -185.0000, 3 -> 1
b : -511.0000, 3 -> 4
c : -42.0000, 3 -> 2
d : -799.0000, 3 -> 2
a : 2.0000, 4 -> 1
b : 839.0000, 4 -> 0
c : -983.0000, 4 -> 3
d : -348.0000, 4 -> 4
a : -383.0000, 0 -> 2
b : -235.0000, 0 -> 2
c : -54.0000, 1 -> 4
c : 563.0000, 1 -> 0
a : 926.0000, 2 -> 4
b : -16.0000, 2 -> 4
b : 942.0000, 3 -> 3
b : 63.0000, 3 -> 0
b : 792.0000, 4 -> 2
c : -926.0000, 4 -> 2
