a : 919.0000, 0 -> 0
b : 873.0000, 0 -> 2
c : 789.0000, 0 -> 3
a : 127.0000, 1 -> 1
b : -548.0000, 1 -> 4
c : 919.0000, 1 -> 5
a : -461.0000, 2 -> 6
b : -694.0000, 2 -> 1
c : -645.0000, 2 -> 1
a : 400.0000, 3 -> 3
b : 1000.0000, 3 -> 2
c : -929.0000, 3 -> 2
a : -561.0000, 4 -> 5
b : -702.0000, 4 -> 3
c : -778.0000, 4 -> 3
a : -184.0000, 5 -> 4
b : 706.0000, 5 -> 5
c : -74.0000, 5 -> 1
a : -99.0000, 6 -> 1
b : -178.0000, 6 -> 2
c : 277.0000, 6 -> 5
b : -370.0000, 0 -> 6
c : -704.0000, 1 -> 1
b : 344.0000, 2 -> 5
b : 295.0000, 3 -> 4
a : 810.0000, 4 -> 6
c : -768.0000, 5 -> 6
b : -680.0000, 6 -> 4
