a : 981.0000, 0 -> 1
b : 709.0000, 0 -> 6
c : 876.0000, 0 -> 5
a : 788.0000, 1 -> 2
b : 382.0000, 1 -> 3
c : 117.0000, 1 -> 6
a : -501.0000, 2 -> 2
b : -986.0000, 2 -> 3
c : -630.0000, 2 -> 2
a : 794.0000, 3 -> 1
b : 305.0000, 3 -> 5
c : -491.0000, 3 -> 6
a : 688.0000, 4 -> 0
b : -251.0000, 4 -> 6
c : -240.0000, 4 -> 0
a : 211.0000, 5 -> 1
b : 56.0000, 5 -> 2
c : -136.0000, 5 -> 2
a : 806.0000, 6 -> 5
b : -681.0000, 6 -> 0
c : 672.0000, 6 -> 5
b : -36.0000, 0 -> 3
a : -348.0000, 1 -> 4
a : 815.0000, 2 -> 6
b : -353.0000, 3 -> 6
b : 922.0000, 4 -> 4
b : -915.0000, 5 -> 1
c : -831.0000, 6 -> 4
