a : 546.0000, 0 -> 1
b : 752.0000, 0 -> 1
c : -595.0000, 0 -> 6
d : 255.0000, 0 -> 1
a : -402.0000, 1 -> 6
b : -966.0000, 1 -> 3
c : -83.0000, 1 -> 2
d : 425.0000, 1 -> 0
a : -799.0000, 2 -> 1
b : -517.0000, 2 -> 1
c : 613.0000, 2 -> 5
d : -665.0000, 2 -> 0
a : 307.0000, 3 -> 3
b : -821.0000, 3 -> 5
c : 388.0000, 3 -> 3
d : 389.0000, 3 -> 1
a : 194.0000, 4 -> 6
b : -933.0000, 4 -> 3
c : -473.0000, 4 -> 6
d : 377.0000, 4 -> 2
a : -714.0000, 5 -> 4
b : 825.0000, 5 -> 4
c : -789.0000, 5 -> 5
d : 138.0000, 5 -> 1
a : -417.0000, 6 -> 0
b : -55.0000, 6 -> 6
c : -448.0000, 6 -> 4
d : 848.0000, 6 -> 6
d : 81.0000, 0 -> 3
a : -116.0000, 0 -> 6
c : 904.0000, 1 -> 6
d : -973.0000, 1 -> 2
b : -162.0000, 2 -> 3
d : -14.0000, 2 -> 4
d : -563.0000, 3 -> 5
c : -749.0000, 3 -> 6
c : -677.0000, 4 -> 2
a : -235.0000, 4 -> 4
c : 793.0000, 5 -> 4
a : 928.0000, 5 -> 3
d : 774.0000, 6 -> 2
c : -992.0000, 6 -> 6
