a : -42.0000, 0 -> 1
b : -76.0000, 0 -> 3
c : -222.0000, 0 -> 3
d : -215.0000, 0 -> 2
a : -426.0000, 1 -> 1
b : 367.0000, 1 -> 0
c : 861.0000, 1 -> 0
d : -708.0000, 1 -> 4
a : 813.0000, 2 -> 0
b : 907.0000, 2 -> 3
c : -603.0000, 2 -> 1
d : 57.0000, 2 -> 3
a : -197.0000, 3 -> 4
b : -465.0000, 3 -> 3
c : -867.0000, 3 -> 2
d : -969.0000, 3 -> 4
a : 898.0000, 4 -> 3
b : -118.0000, 4 -> 4
c : -184.0000, 4 -> 3
d : 25.0000, 4 -> 2
d : -187.0000, 0 -> 0
c : -38.0000, 0 -> 0
b : -966.0000, 1 -> 1
b : -502.0000, 1 -> 3
b : 691.0000, 2 -> 0
c : 411.0000, 2 -> 2
b : -52.0000, 3 -> 1
a : 776.0000, 3 -> 3
a : 805.0000, 4 -> 4
b : -23.0000, 4 -> 0
