a : 584.0000, 0 -> 4
b : 141.0000, 0 -> 5
a : 863.0000, 1 -> 0
b : 154.0000, 1 -> 2
a : -995.0000, 2 -> 2
b : -229.0000, 2 -> 0
a : 486.0000, 3 -> 6
b : -152.0000, 3 -> 1
a : -787.0000, 4 -> 2
b : -126.0000, 4 -> 3
a : -967.0000, 5 -> 2
b : 55.0000, 5 -> 0
a : -155.0000, 6 -> 5
b : -730.0000, 6 -> 6
a : 969.0000, 7 -> 7
b : 290.0000, 7 -> 2
a : -733.0000, 0 -> 2
b : 77.0000, 1 -> 3
b : -690.0000, 2 -> 3
b : -971.0000, 3 -> 5
b : -802.0000, 4 -> 4
b : 793.0000, 5 -> 7
a : -48.0000, 6 -> 3
b : -494.0000, 7 -> 6
