a : 58.0000, 0 -> 1
b : 101.0000, 0 -> 1
c : -76.0000, 0 -> 5
a : 12.0000, 1 -> 1
b : -152.0000, 1 -> 3
c : 111.0000, 1 -> 1
a : -473.0000, 2 -> 1
b : -701.0000, 2 -> 5
c : 859.0000, 2 -> 4
a : 928.0000, 3 -> 5
b : -552.0000, 3 -> 2
c : -74.0000, 3 -> 2
a : 640.0000, 4 -> 0
b : -713.0000, 4 -> 3
c : 682.0000, 4 -> 5
a : -254.0000, 5 -> 1
b : -33.0000, 5 -> 1
c : 994.0000, 5 -> 0
a : -560.0000, 0 -> 0
b : -101.0000, 1 -> 5
b : -964.0000, 2 -> 2
c : 55.0000, 3 -> 5
b : -275.0000, 4 -> 4
b : -213.0000, 5 -> 0
