a : 761.0000, 0 -> 4
b : -508.0000, 0 -> 1
c : 943.0000, 0 -> 4
d : -354.0000, 0 -> 3
a : -663.0000, 1 -> 4
b : 839.0000, 1 -> 3
c : 83.0000, 1 -> 5
d : -764.0000, 1 -> 2
a : -191.0000, 2 -> 1
b : -309.0000, 2 -> 1
c : 713.0000, 2 -> 5
d : -936.0000, 2 -> 5
a : -375.0000, 3 -> 0
b : 884.0000, 3 -> 2
c : -269.0000, 3 -> 3
d : 442.0000, 3 -> 0
a : -386.0000, 4 -> 3
b : -933.0000, 4 -> 1
c : -862.0000, 4 -> 3
d : 452.0000, 4 -> 3
a : 41.0000, 5 -> 1
b : 843.0000, 5 -> 3
c : -672.0000, 5 -> 0
d : -645.0000, 5 -> 5
b : -166.0000, 0 -> 5
a : 862.0000, 0 -> 0
c : -546.0000, 1 -> 4
a : -528.0000, 1 -> 2
a : -547.0000, 2 -> 3
c : 451.0000, 2 -> 4
d : 72.0000, 3 -> 1
a : 458.0000, 3 -> 4
d : 971.0000, 4 -> 1
b : 886.0000, 4 -> 2
d : 263.0000, 5 -> 1
c : 450.0000, 5 -> 1
