a : -234.0000, 0 -> 4
b : -551.0000, 0 -> 6
c : 799.0000, 0 -> 3
d : 206.0000, 0 -> 4
a : -781.0000, 1 -> 0
b : -685.0000, 1 -> 4
c : 426.0000, 1 -> 4
d : -709.0000, 1 -> 6
a : 788.0000, 2 -> 1
b : 525.0000, 2 -> 0
c : 881.0000, 2 -> 5
d : 916.0000, 2 -> 0
a : 378.0000, 3 -> 1
b : 78.0000, 3 -> 1
c : -100.0000, 3 -> 5
d : 963.0000, 3 -> 4
a : 582.0000, 4 -> 0
b : -232.0000, 4 -> 5
c : -962.0000, 4 -> 3
d : -127.0000, 4 -> 4
a : 292.0000, 5 -> 6
b : 753.0000, 5 -> 0
c : -627.0000, 5 -> 2
d : 779.0000, 5 -> 1
a : 731.0000, 6 -> 4
b : -703.0000, 6 -> 4
c : -773.0000, 6 -> 1
d : 421.0000, 6 -> 2
b : -463.0000, 0 -> 0
c : 867.0000, 0 -> 4
b : 430.0000, 1 -> 6
a : 426.0000, 1 -> 3
d : 999.0000, 2 -> 5
d : 115.0000, 2 -> 3
c : 15.0000, 3 -> 2
d : 618.0000, 3 -> 1
b : -250.0000, 4 -> 6
d : -821.0000, 4 -> 1
c : -982.0000, 5 -> 5
d : 279.0000, 5 -> 5
c : 152.0000, 6 -> 3
c : 445.0000, 6 -> 2
