a : -560.0000, 0 -> 3
b : 488.0000, 0 -> 2
c : -544.0000, 0 -> 0
d : -767.0000, 0 -> 4
a : -174.0000, 1 -> 3
b : 396.0000, 1 -> 2
c : -491.0000, 1 -> 0
d : -498.0000, 1 -> 4
a : -657.0000, 2 -> 0
b : -873.0000, 2 -> 3
c : -807.0000, 2 -> 4
d : 185.0000, 2 -> 2
a : 376.0000, 3 -> 0
b : 255.0000, 3 -> 2
c : -428.0000, 3 -> 2
d : -463.0000, 3 -> 4
a : -155.0000, 4 -> 2
b : -974.0000, 4 -> 2
c : -341.0000, 4 -> 3
d : 390.0000, 4 -> 0
a : -697.0000, 0 -> 0
d : -980.0000, 0 -> 1
a : -945.0000, 1 -> 2
a : -523.0000, 1 -> 1
c : 597.0000, 2 -> 2
a : 985.0000, 2 -> 4
a : -348.0000, 3 -> 4
d : 817.0000, 3 -> 3
d : 456.0000, 4 -> 2
c : -207.0000, 4 -> 2
