a : -725.0000, 0 -> 0
b : 700.0000, 0 -> 1
c : 490.0000, 0 -> 3
a : -450.0000, 1 -> 1
b : 918.0000, 1 -> 0
c : -369.0000, 1 -> 2
a : -259.0000, 2 -> 5
b : -241.0000, 2 -> 0
c : -555.0000, 2 -> 0
a : -870.0000, 3 -> 4
b : 587.0000, 3 -> 5
c : -126.0000, 3 -> 0
a : 653.0000, 4 -> 3
b : 297.0000, 4 -> 5
c : 316.0000, 4 -> 5
a : 989.0000, 5 -> 2
b : -645.0000, 5 -> 1
c : -827.0000, 5 -> 1
c : -544.0000, 0 -> 2
c : 539.0000, 1 -> 3
c : -669.0000, 2 -> 1
a : 80.0000, 3 -> 5
a : 239.0000, 4 -> 0
c : 112.0000, 5 -> 5
