a : -588.0000, 0 -> 3
b : -669.0000, 0 -> 2
c : -502.0000, 0 -> 5
a : 637.0000, 1 -> 1
b : 521.0000, 1 -> 0
c : -991.0000, 1 -> 6
a : -435.0000, 2 -> 1
b : 462.0000, 2 -> 4
c : 910.0000, 2 -> 6
a : 389.0000, 3 -> 5
b : 174.0000, 3 -> 1
c : -165.0000, 3 -> 2
a : -97.0000, 4 -> 4
b : -363.0000, 4 -> 1
c : 591.0000, 4 -> 5
a : -817.0000, 5 -> 3
b : -972.0000, 5 -> 3
c : -69.0000, 5 -> 3
a : -525.0000, 6 -> 6
b : 956.0000, 6 -> 3
c : -688.0000, 6 -> 4
a : 602.0000, 0 -> 2
c : -66.0000, 1 -> 0
a : 368.0000, 2 -> 6
b : -94.0000, 3 -> 4
b : -760.0000, 4 -> 0
c : -131.0000, 5 -> 1
a : -684.0000, 6 -> 1
