a : 409.0000, 0 -> 1
b : -371.0000, 0 -> 4
c : -571.0000, 0 -> 0
a : 573.0000, 1 -> 1
b : 757.0000, 1 -> 0
c : -747.0000, 1 -> 2
a : -640.0000, 2 -> 1
b : -135.0000, 2 -> 2
c : 886.0000, 2 -> 5
a : -144.0000, 3 -> 3
b : 38.0000, 3 -> 5
c : -593.0000, 3 -> 4
a : -551.0000, 4 -> 2
b : -295.0000, 4 -> 0
c : -904.0000, 4 -> 2
a : 744.0000, 5 -> 1
b : 994.0000, 5 -> 0
c : -735.0000, 5 -> 3
b : -422.0000, 0 -> 3
a : -949.0000, 1 -> 2
b : -409.0000, 2 -> 5
b : -884.0000, 3 -> 1
c : 317.0000, 4 -> 1
c : 609.0000, 5 -> 1
