a : -760.0000, 0 -> 0
b : 461.0000, 0 -> 0
c : 407.0000, 0 -> 0
d : 268.0000, 0 -> 3
a : 59.0000, 1 -> 3
b : 512.0000, 1 -> 4
c : 609.0000, 1 -> 4
d : -279.0000, 1 -> 3
a : 732.0000, 2 -> 2
b : -614.0000, 2 -> 3
c : 490.0000, 2 -> 1
d : -419.0000, 2 -> 3
a : 55.0000, 3 -> 2
b : -386.0000, 3 -> 0
c : 469.0000, 3 -> 4
d : -62.0000, 3 -> 3
a : -3.0000, 4 -> 0
b : 856.0000, 4 -> 1
c : 117.0000, 4 -> 2
d : 197.0000, 4 -> 0
c : 708.0000, 0 -> 3
b : 826.0000, 0 -> 2
a : -850.0000, 1 -> 4
b : 24.0000, 1 -> 3
a : -235.0000, 2 -> 3
a : -641.0000, 2 -> 1
a : 796.0000, 3 -> 3
a : -152.0000, 3 -> 4
b : -514.0000, 4 -> 2
c : -685.0000, 4 -> 1
