a : -993.0000, 0 -> 7
b : -121.0000, 0 -> 3
a : 852.0000, 1 -> 1
b : 664.0000, 1 -> 4
a : -736.0000, 2 -> 6
b : -990.0000, 2 -> 5
a : 865.0000, 3 -> 4
b : -283.0000, 3 -> 2
a : 441.0000, 4 -> 1
b : -327.0000, 4 -> 1
a : 403.0000, 5 -> 7
b : -965.0000, 5 -> 4
a : -203.0000, 6 -> 2
b : -81.0000, 6 -> 4
a : 228.0000, 7 -> 1
b : 891.0000, 7 -> 5
b : 87.0000, 0 -> 2
b : 570.0000, 1 -> 1
b : 208.0000, 2 -> 2
b : -81.0000, 3 -> 0
b : -29.0000, 4 -> 2
b : -425.0000, 5 -> 1
a : -648.0000, 6 -> 1
a : -697.0000, 7 -> 5
