a : -258.0000, 0 -> 5
b : -102.0000, 0 -> 2
c : -490.0000, 0 -> 1
d : 588.0000, 0 -> 2
a : 311.0000, 1 -> 2
b : 524.0000, 1 -> 0
c : 101.0000, 1 -> 2
d : -940.0000, 1 -> 0
a : 15.0000, 2 -> 3
b : -687.0000, 2 -> 1
c : -82.0000, 2 -> 6
d : -736.0000, 2 -> 7
a : -420.0000, 3 -> 6
b : -302.0000, 3 -> 0
c : -165.0000, 3 -> 2
d : 157.0000, 3 -> 1
a : 657.0000, 4 -> 6
b : 939.0000, 4 -> 5
c : -975.0000, 4 -> 5
d : 391.0000, 4 -> 5
a : -793.0000, 5 -> 5
b : -416.0000, 5 -> 4
c : 759.0000, 5 -> 5
d : 149.0000, 5 -> 5
a : -276.0000, 6 -> 3
b : -628.0000, 6 -> 2
c : -20.0000, 6 -> 5
d : -640.0000, 6 -> 7
a : -320.0000, 7 -> 4
b : -242.0000, 7 -> 0
c : 260.0000, 7 -> 2
d : 178.0000, 7 -> 7
d : 330.0000, 0 -> 3
a : 109.0000, 0 -> 6
d : -146.0000, 1 -> 4
b : -386.0000, 1 -> 1
b : 334.0000, 2 -> 2
d : 996.0000, 2 -> 3
d : 691.0000, 3 -> 3
c : -82.0000, 3 -> 1
d : -584.0000, 4 -> 7
c : -491.0000, 4 -> 0
a : 615.0000, 5 -> 1
a : -710.0000, 5 -> 2
d : -993.0000, 6 -> 1
c : -217.0000, 6 -> 3
d : -329.0000, 7 -> 5
a : 698.0000, 7 -> 3
