a : 99.0000, 0 -> 6
b : -546.0000, 0 -> 5
c : -850.0000, 0 -> 3
d : 915.0000, 0 -> 1
a : -65.0000, 1 -> 5
b : 973.0000, 1 -> 0
c : -353.0000, 1 -> 3
d : -566.0000, 1 -> 2
a : -934.0000, 2 -> 4
b : 405.0000, 2 -> 4
c : -814.0000, 2 -> 2
d : -361.0000, 2 -> 5
a : -642.0000, 3 -> 4
b : 480.0000, 3 -> 2
c : -459.0000, 3 -> 7
d : -401.0000, 3 -> 2
a : 36.0000, 4 -> 1
b : 596.0000, 4 -> 5
c : 536.0000, 4 -> 2
d : -644.0000, 4 -> 3
a : -376.0000, 5 -> 0
b : 785.0000, 5 -> 6
c : 387.0000, 5 -> 0
d : 694.0000, 5 -> 4
a : -281.0000, 6 -> 2
b : 751.0000, 6 -> 1
c : -532.0000, 6 -> 6
d : 115.0000, 6 -> 7
a : -397.0000, 7 -> 2
b : 916.0000, 7 -> 1
c : 608.0000, 7 -> 2
d : 817.0000, 7 -> 2
b : 509.0000, 0 -> 0
b : -956.0000, 0 -> 1
c : 278.0000, 1 -> 0
b : -924.0000, 1 -> 1
b : 755.0000, 2 -> 5
d : -79.0000, 2 -> 2
c : 435.0000, 3 -> 3
a : -600.0000, 3 -> 7
c : -412.0000, 4 -> 6
a : -531.0000, 4 -> 3
a : -995.0000, 5 -> 3
a : 804.0000, 5 -> 6
a : 206.0000, 6 -> 0
d : 496.0000, 6 -> 3
c : 945.0000, 7 -> 7
d : -510.0000, 7 -> 0
