a : -280.0000, 0 -> 5
b : 234.0000, 0 -> 0
a : 114.0000, 1 -> 3
b : 526.0000, 1 -> 7
a : 433.0000, 2 -> 0
b : -953.0000, 2 -> 3
a : -947.0000, 3 -> 5
b : 597.0000, 3 -> 2
a : -722.0000, 4 -> 0
b : -602.0000, 4 -> 4
a : 725.0000, 5 -> 7
b : 278.0000, 5 -> 2
a : -920.0000, 6 -> 2
b : -750.0000, 6 -> 6
a : 481.0000, 7 -> 7
b : -497.0000, 7 -> 6
a : 888.0000, 0 -> 3
a : 41.0000, 1 -> 5
b : 699.0000, 2 -> 5
b : -357.0000, 3 -> 7
a : 840.0000, 4 -> 1
a : 624.0000, 5 -> 3
a : -348.0000, 6 -> 3
b : -438.0000, 7 -> 7
b : 271.0000, 7 -> 1
b : 670.0000, 1 -> 4
