a : -563.0000, 0 -> 2
b : -800.0000, 0 -> 0
c : 129.0000, 0 -> 2
a : 725.0000, 1 -> 0
b : 378.0000, 1 -> 0
c : -37.0000, 1 -> 1
a : -792.0000, 2 -> 5
b : -883.0000, 2 -> 2
c : -378.0000, 2 -> 5
a : 684.0000, 3 -> 6
b : -684.0000, 3 -> 6
c : -554.0000, 3 -> 6
a : 369.0000, 4 -> 5
b : -511.0000, 4 -> 2
c : 104.0000, 4 -> 0
a : -593.0000, 5 -> 5
b : 809.0000, 5 -> 6
c : -82.0000, 5 -> 1
a : 173.0000, 6 -> 6
b : 143.0000, 6 -> 5
c : 496.0000, 6 -> 3
b : 996.0000, 0 -> 5
a : 624.0000, 1 -> 1
a : 610.0000, 2 -> 4
a : 458.0000, 3 -> 5
a : 500.0000, 4 -> 2
b : 358.0000, 5 -> 2
c : 174.0000, 6 -> 6
