a : 17.0000, 0 -> 5
b : 400.0000, 0 -> 2
a : -522.0000, 1 -> 1
b : -541.0000, 1 -> 0
a : -391.0000, 2 -> 2
b : -616.0000, 2 -> 1
a : 427.0000, 3 -> 1
b : -219.0000, 3 -> 7
a : -552.0000, 4 -> 4
b : -775.0000, 4 -> 7
a : 582.0000, 5 -> 0
b : -101.0000, 5 -> 4
a : -584.0000, 6 -> 0
b : 232.0000, 6 -> 3
a : 786.0000, 7 -> 5
b : -133.0000, 7 -> 5
b : 372.0000, 0 -> 6
a : -376.0000, 1 -> 6
a : -805.0000, 2 -> 4
a : 615.0000, 3 -> 5
b : -184.0000, 4 -> 4
a : 764.0000, 5 -> 1
b : -454.0000, 6 -> 1
a : 780.0000, 7 -> 6
