a : -830.0000, 0 -> 2
b : -106.0000, 0 -> 0
c : -628.0000, 0 -> 1
d : -96.0000, 0 -> 4
a : -552.0000, 1 -> 4
b : 772.0000, 1 -> 1
c : 217.0000, 1 -> 2
d : -360.0000, 1 -> 2
a : 230.0000, 2 -> 1
b : -240.0000, 2 -> 1
c : 581.0000, 2 -> 2
d : 216.0000, 2 -> 3
a : -243.0000, 3 -> 0
b : 554.0000, 3 -> 0
c : 280.0000, 3 -> 1
d : 779.0000, 3 -> 3
a : -784.0000, 4 -> 0
b : 450.0000, 4 -> 3
c : -325.0000, 4 -> 2
d : -406.0000, 4 -> 4
a : -206.0000, 0 -> 0
d : -266.0000, 0 -> 0
c : -517.0000, 1 -> 0
b : -734.0000, 1 -> 2
a : -386.0000, 2 -> 4
c : -110.0000, 2 -> 4
b : -536.0000, 3 -> 3
b : -899.0000, 3 -> 2
a : -9.0000, 4 -> 2
b : -894.0000, 4 -> 1
