a : 89.0000, 0 -> 0
b : -195.0000, 0 -> 4
c : 499.0000, 0 -> 4
a : -837.0000, 1 -> 0
b : 836.0000, 1 -> 1
c : 244.0000, 1 -> 1
a : 152.0000, 2 -> 1
b : 293.0000, 2 -> 5
c : -798.0000, 2 -> 0
a : -832.0000, 3 -> 1
b : 636.0000, 3 -> 0
c : 128.0000, 3 -> 1
a : 376.0000, 4 -> 2
b : -736.0000, 4 -> 2
c : 331.0000, 4 -> 2
a : -504.0000, 5 -> 4
b : -564.0000, 5 -> 1
c : 771.0000, 5 -> 3
a : -331.0000, 0 -> 1
b : -639.0000, 1 -> 2
c : 501.0000, 2 -> 3
b : -438.0000, 3 -> 4
c : 68.0000, 4 -> 1
c : 407.0000, 5 -> 1
