a : -829.0000, 0 -> 4
b : -960.0000, 0 -> 1
c : -54.0000, 0 -> 0
d : 537.0000, 0 -> 1
a : 214.0000, 1 -> 4
b : 710.0000, 1 -> 1
c : 336.0000, 1 -> 2
d : -343.0000, 1 -> 2
a : 15.0000, 2 -> 0
b : -773.0000, 2 -> 0
c : -950.0000, 2 -> 0
d : 892.0000, 2 -> 2
a : -854.0000, 3 -> 0
b : 760.0000, 3 -> 2
c : 650.0000, 3 -> 1
d : 431.0000, 3 -> 0
a : -878.0000, 4 -> 3
b : 544.0000, 4 -> 0
c : -818.0000, 4 -> 2
d : -65.0000, 4 -> 1
a : 186.0000, 0 -> 0
c : -502.0000, 0 -> 3
d : 846.0000, 1 -> 1
c : -871.0000, 1 -> 3
c : -684.0000, 2 -> 2
c : 503.0000, 2 -> 3
b : -229.0000, 3 -> 3
c : -681.0000, 3 -> 2
c : 121.0000, 4 -> 3
d : -750.0000, 4 -> 3
