a : -150.0000, 0 -> 3
b : 377.0000, 0 -> 1
c : 275.0000, 0 -> 1
d : 352.0000, 0 -> 0
a : -494.0000, 1 -> 1
b : -527.0000, 1 -> 5
c : -588.0000, 1 -> 5
d : -909.0000, 1 -> 2
a : 310.0000, 2 -> 0
b : 612.0000, 2 -> 4
c : -526.0000, 2 -> 0
d : 981.0000, 2 -> 2
a : 503.0000, 3 -> 7
b : -93.0000, 3 -> 4
c : -14.0000, 3 -> 3
d : -894.0000, 3 -> 3
a : -456.0000, 4 -> 1
b : -113.0000, 4 -> 4
c : 173.0000, 4 -> 7
d : -234.0000, 4 -> 2
a : -11.0000, 5 -> 3
b : -93.0000, 5 -> 7
c : 962.0000, 5 -> 1
d : -6.0000, 5 -> 4
a : 548.0000, 6 -> 0
b : -569.0000, 6 -> 6
c : -380.0000, 6 -> 5
d : 803.0000, 6 -> 3
a : -27.0000, 7 -> 7
b : 897.0000, 7 -> 6
c : 3.0000, 7 -> 7
d : 861.0000, 7 -> 6
c : -458.0000, 0 -> 4
b : -153.0000, 0 -> 3
c : 719.0000, 1 -> 1
a : 366.0000, 1 -> 5
c : -284.0000, 2 -> 7
b : 955.0000, 2 -> 1
d : -901.0000, 3 -> 0
d : 486.0000, 3 -> 4
a : 606.0000, 4 -> 6
b : 107.0000, 4 -> 7
a : -893.0000, 5 -> 6
b : -724.0000, 5 -> 5
b : 856.0000, 6 -> 4
d : -992.0000, 6 -> 1
d : 364.0000, 7 -> 2
c : -290.0000, 7 -> 4
