a : 217.0000, 0 -> 1
b : -937.0000, 0 -> 1
a : -581.0000, 1 -> 7
b : -950.0000, 1 -> 4
a : 809.0000, 2 -> 3
b : 456.0000, 2 -> 5
a : -468.0000, 3 -> 5
b : -232.0000, 3 -> 0
a : -964.0000, 4 -> 7
b : 492.0000, 4 -> 7
a : 801.0000, 5 -> 5
b : 219.0000, 5 -> 2
a : -36.0000, 6 -> 2
b : -576.0000, 6 -> 6
a : 1.0000, 7 -> 7
b : -4.0000, 7 -> 7
a : 832.0000, 0 -> 2
b : 990.0000, 1 -> 0
b : -561.0000, 2 -> 7
a : -96.0000, 3 -> 3
a : 803.0000, 4 -> 5
b : -455.0000, 5 -> 1
b : 926.0000, 6 -> 1
b : 976.0000, 7 -> 2
a : -405.0000, 4 -> 6
