a : -706.0000, 0 -> 6
b : 654.0000, 0 -> 0
c : -972.0000, 0 -> 3
d : -723.0000, 0 -> 0
a : -120.0000, 1 -> 6
b : -922.0000, 1 -> 2
c : 737.0000, 1 -> 1
d : -937.0000, 1 -> 3
a : 803.0000, 2 -> 2
b : -847.0000, 2 -> 2
c : 122.0000, 2 -> 2
d : -387.0000, 2 -> 4
a : -617.0000, 3 -> 6
b : 805.0000, 3 -> 6
c : 64.0000, 3 -> 0
d : -764.0000, 3 -> 1
a : -868.0000, 4 -> 3
b : -821.0000, 4 -> 5
c : 462.0000, 4 -> 0
d : -231.0000, 4 -> 2
a : 394.0000, 5 -> 6
b : -324.0000, 5 -> 3
c : 120.0000, 5 -> 6
d : -336.0000, 5 -> 3
a : 942.0000, 6 -> 4
b : -532.0000, 6 -> 2
c : 653.0000, 6 -> 5
d : -830.0000, 6 -> 1
b : -27.0000, 0 -> 3
c : -700.0000, 0 -> 4
d : 206.0000, 1 -> 4
b : -194.0000, 1 -> 3
a : -195.0000, 2 -> 4
c : 630.0000, 2 -> 3
d : -623.0000, 3 -> 0
a : -374.0000, 3 -> 3
d : 688.0000, 4 -> 1
c : 298.0000, 4 -> 3
b : -39.0000, 5 -> 5
b : -271.0000, 5 -> 2
b : 152.0000, 6 -> 6
a : -292.0000, 6 -> 0
