a : 424.0000, 0 -> 3
b : -857.0000, 0 -> 5
c : 397.0000, 0 -> 4
d : -595.0000, 0 -> 4
a : 288.0000, 1 -> 5
b : -792.0000, 1 -> 1
c : -918.0000, 1 -> 2
d : 813.0000, 1 -> 1
a : 247.0000, 2 -> 4
b : 535.0000, 2 -> 1
c : 579.0000, 2 -> 1
d : 475.0000, 2 -> 5
a : -541.0000, 3 -> 4
b : -743.0000, 3 -> 1
c : -792.0000, 3 -> 1
d : 469.0000, 3 -> 0
a : 453.0000, 4 -> 3
b : 458.0000, 4 -> 1
c : -406.0000, 4 -> 1
d : -740.0000, 4 -> 1
a : 901.0000, 5 -> 2
b : -674.0000, 5 -> 3
c : -558.0000, 5 -> 3
d : 823.0000, 5 -> 0
a : 556.0000, 0 -> 5
d : 457.0000, 0 -> 5
b : 159.0000, 1 -> 5
d : 718.0000, 1 -> 4
a : -484.0000, 2 -> 1
b : -406.0000, 2 -> 0
c : -254.0000, 3 -> 5
c : -61.0000, 3 -> 4
b : 619.0000, 4 -> 3
c : -807.0000, 4 -> 3
a : -664.0000, 5 -> 5
d : -379.0000, 5 -> 2
