a : 21.0000, 0 -> 5
b : -88.0000, 0 -> 7
a : -120.0000, 1 -> 6
b : -66.0000, 1 -> 7
a : -936.0000, 2 -> 2
b : 124.0000, 2 -> 4
a : 540.0000, 3 -> 1
b : -169.0000, 3 -> 7
a : 651.0000, 4 -> 4
b : 400.0000, 4 -> 6
a : -435.0000, 5 -> 3
b : -30.0000, 5 -> 2
a : 963.0000, 6 -> 6
b : -110.0000, 6 -> 1
a : 299.0000, 7 -> 5
b : 234.0000, 7 -> 0
a : -930.0000, 0 -> 7
b : 318.0000, 1 -> 1
b : 686.0000, 2 -> 1
b : 764.0000, 3 -> 1
a : 430.0000, 4 -> 3
a : 395.0000, 5 -> 4
a : -779.0000, 6 -> 0
b : 172.0000, 7 -> 7
