a : -149.0000, 0 -> 2
b : 53.0000, 0 -> 0
a : 259.0000, 1 -> 4
b : -736.0000, 1 -> 4
a : 956.0000, 2 -> 6
b : 612.0000, 2 -> 4
a : 991.0000, 3 -> 7
b : 239.0000, 3 -> 7
a : -447.0000, 4 -> 4
b : -831.0000, 4 -> 1
a : 833.0000, 5 -> 1
b : -556.0000, 5 -> 0
a : 882.0000, 6 -> 3
b : -532.0000, 6 -> 2
a : -608.0000, 7 -> 0
b : -131.0000, 7 -> 4
a : -500.0000, 0 -> 0
b : 524.0000, 1 -> 3
b : -201.0000, 2 -> 1
b : -885.0000, 3 -> 6
a : -597.0000, 4 -> 5
a : -317.0000, 5 -> 5
a : -893.0000, 6 -> 5
b : 922.0000, 7 -> 6
