a : -27.0000, 0 -> 0
b : 209.0000, 0 -> 0
c : -870.0000, 0 -> 1
d : 463.0000, 0 -> 4
a : -273.0000, 1 -> 2
b : 275.0000, 1 -> 4
c : 748.0000, 1 -> 4
d : -305.0000, 1 -> 4
a : -72.0000, 2 -> 3
b : 572.0000, 2 -> 2
c : -864.0000, 2 -> 2
d : 822.0000, 2 -> 4
a : 302.0000, 3 -> 4
b : -823.0000, 3 -> 1
c : -523.0000, 3 -> 0
d : -275.0000, 3 -> 2
a : -596.0000, 4 -> 1
b : 312.0000, 4 -> 1
c : -445.0000, 4 -> 0
d : -475.0000, 4 -> 4
b : 865.0000, 0 -> 4
b : -416.0000, 0 -> 1
d : -439.0000, 1 -> 0
b : 715.0000, 1 -> 0
d : 562.0000, 2 -> 0
c : 493.0000, 2 -> 4
d : 822.0000, 3 -> 3
b : -601.0000, 3 -> 2
a : 649.0000, 4 -> 3
c : -935.0000, 4 -> 4
