a : 641.0000, 0 -> 3
b : 46.0000, 0 -> 2
c : 910.0000, 0 -> 2
d : 158.0000, 0 -> 4
a : 568.0000, 1 -> 4
b : 952.0000, 1 -> 1
c : 834.0000, 1 -> 3
d : 869.0000, 1 -> 3
a : -85.0000, 2 -> 4
b : 442.0000, 2 -> 2
c : -653.0000, 2 -> 0
d : -485.0000, 2 -> 2
a : -316.0000, 3 -> 2
b : 844.0000, 3 -> 1
c : -747.0000, 3 -> 2
d : -755.0000, 3 -> 4
a : -614.0000, 4 -> 1
b : -629.0000, 4 -> 4
c : 431.0000, 4 -> 1
d : 491.0000, 4 -> 1
a : 568.0000, 0 -> 4
b : 202.0000, 0 -> 0
d : -472.0000, 1 -> 1
a : 733.0000, 1 -> 0
c : 799.0000, 2 -> 1
d : -613.0000, 2 -> 1
c : 370.0000, 3 -> 1
c : -839.0000, 3 -> 0
a : 249.0000, 4 -> 3
a : 865.0000, 4 -> 4
