a : 869.0000, 0 -> 1
b : -270.0000, 0 -> 4
c : -971.0000, 0 -> 4
a : 157.0000, 1 -> 4
b : -597.0000, 1 -> 4
c : -713.0000, 1 -> 1
a : 588.0000, 2 -> 1
b : -619.0000, 2 -> 0
c : 240.0000, 2 -> 3
a : -624.0000, 3 -> 3
b : -59.0000, 3 -> 1
c : 604.0000, 3 -> 1
a : -442.0000, 4 -> 1
b : -858.0000, 4 -> 3
c : 510.0000, 4 -> 1
a : -606.0000, 5 -> 1
b : 67.0000, 5 -> 5
c : -792.0000, 5 -> 3
c : -984.0000, 0 -> 0
a : -642.0000, 1 -> 1
a : 107.0000, 2 -> 5
a : 116.0000, 3 -> 4
a : 730.0000, 4 -> 4
a : 180.0000, 5 -> 2
c : -963.0000, 4 -> 5
