a : 849.0000, 0 -> 5
b : 766.0000, 0 -> 1
c : 648.0000, 0 -> 4
d : -43.0000, 0 -> 5
a : -225.0000, 1 -> 4
b : -832.0000, 1 -> 0
c : -55.0000, 1 -> 1
d : -478.0000, 1 -> 5
a : 694.0000, 2 -> 7
b : -253.0000, 2 -> 2
c : 87.0000, 2 -> 7
d : 294.0000, 2 -> 7
a : -662.0000, 3 -> 0
b : -672.0000, 3 -> 4
c : 290.0000, 3 -> 5
d : 72.0000, 3 -> 3
a : 262.0000, 4 -> 7
b : -404.0000, 4 -> 7
c : 706.0000, 4 -> 4
d : -102.0000, 4 -> 3
a : 275.0000, 5 -> 7
b : 996.0000, 5 -> 0
c : -159.0000, 5 -> 5
d : 292.0000, 5 -> 3
a : 792.0000, 6 -> 0
b : -586.0000, 6 -> 4
c : 576.0000, 6 -> 4
d : -868.0000, 6 -> 4
a : -953.0000, 7 -> 5
b : -338.0000, 7 -> 3
c : -182.0000, 7 -> 6
d : -274.0000, 7 -> 5
d : 348.0000, 0 -> 6
c : 9.0000, 0 -> 7
a : 676.0000, 1 -> 6
c : 721.0000, 1 -> 2
c : 38.0000, 2 -> 6
d : 562.0000, 2 -> 2
c : -187.0000, 3 -> 1
c : 372.0000, 3 -> 6
b : 448.0000, 4 -> 1
c : 753.0000, 4 -> 0
c : 223.0000, 5 -> 0
d : -888.0000, 5 -> 6
c : 395.0000, 6 -> 0
b : -17.0000, 6 -> 5
d : 686.0000, 7 -> 0
b : 707.0000, 7 -> 4
