a : 498.0000, 0 -> 1
b : -127.0000, 0 -> 0
c : 915.0000, 0 -> 3
a : -87.0000, 1 -> 3
b : 842.0000, 1 -> 5
c : 489.0000, 1 -> 4
a : 35.0000, 2 -> 1
b : -36.0000, 2 -> 2
c : -733.0000, 2 -> 5
a : -260.0000, 3 -> 1
b : 307.0000, 3 -> 4
c : -427.0000, 3 -> 5
a : 781.0000, 4 -> 3
b : -356.0000, 4 -> 4
c : -713.0000, 4 -> 0
a : 710.0000, 5 -> 3
b : -36.0000, 5 -> 5
c : 238.0000, 5 -> 4
b : 364.0000, 0 -> 2
a : -166.0000, 1 -> 2
c : -743.0000, 2 -> 0
b : 747.0000, 3 -> 3
a : 341.0000, 4 -> 0
c : -487.0000, 5 -> 2
