a : -71.0000, 0 -> 2
b : -343.0000, 0 -> 1
c : 520.0000, 0 -> 3
d : 303.0000, 0 -> 6
a : 605.0000, 1 -> 6
b : 881.0000, 1 -> 6
c : 194.0000, 1 -> 5
d : -289.0000, 1 -> 4
a : 696.0000, 2 -> 0
b : -20.0000, 2 -> 3
c : -948.0000, 2 -> 2
d : -950.0000, 2 -> 5
a : 133.0000, 3 -> 6
b : 725.0000, 3 -> 5
c : 993.0000, 3 -> 5
d : -958.0000, 3 -> 0
a : 986.0000, 4 -> 1
b : 192.0000, 4 -> 1
c : 85.0000, 4 -> 6
d : -616.0000, 4 -> 6
a : 529.0000, 5 -> 2
b : 744.0000, 5 -> 4
c : 548.0000, 5 -> 5
d : -826.0000, 5 -> 0
a : 457.0000, 6 -> 4
b : -620.0000, 6 -> 5
c : 41.0000, 6 -> 1
d : -24.0000, 6 -> 3
b : -945.0000, 0 -> 3
a : -27.0000, 0 -> 1
c : -97.0000, 1 -> 3
b : -303.0000, 1 -> 5
b : -27.0000, 2 -> 0
c : -426.0000, 2 -> 0
d : 112.0000, 3 -> 1
c : -111.0000, 3 -> 1
b : 164.0000, 4 -> 3
c : -557.0000, 4 -> 4
c : -703.0000, 5 -> 1
c : -813.0000, 5 -> 4
a : -781.0000, 6 -> 2
c : 227.0000, 6 -> 2
