a : -245.0000, 0 -> 1
b : -733.0000, 0 -> 3
a : -899.0000, 1 -> 2
b : -753.0000, 1 -> 5
a : -91.0000, 2 -> 5
b : 165.0000, 2 -> 1
a : -605.0000, 3 -> 0
b : 738.0000, 3 -> 3
a : -791.0000, 4 -> 1
b : 657.0000, 4 -> 7
a : 919.0000, 5 -> 3
b : 470.0000, 5 -> 6
a : 297.0000, 6 -> 4
b : 144.0000, 6 -> 5
a : 543.0000, 7 -> 4
b : -122.0000, 7 -> 6
b : -322.0000, 0 -> 7
b : -729.0000, 1 -> 1
a : -7.0000, 2 -> 2
a : -819.0000, 3 -> 3
a : -600.0000, 4 -> 6
a : 327.0000, 5 -> 2
b : -291.0000, 6 -> 2
a : 900.0000, 7 -> 6
