a : 146.0000, 0 -> 0
b : -750.0000, 0 -> 0
c : -34.0000, 0 -> 0
d : -879.0000, 0 -> 3
a : -621.0000, 1 -> 1
b : -350.0000, 1 -> 1
c : 343.0000, 1 -> 0
d : -184.0000, 1 -> 0
a : -267.0000, 2 -> 3
b : 668.0000, 2 -> 1
c : -959.0000, 2 -> 0
d : 152.0000, 2 -> 3
a : -702.0000, 3 -> 0
b : -723.0000, 3 -> 1
c : -427.0000, 3 -> 1
d : -42.0000, 3 -> 2
a : -23.0000, 4 -> 4
b : -419.0000, 4 -> 3
c : -604.0000, 4 -> 2
d : -513.0000, 4 -> 0
b : 156.0000, 0 -> 3
d : 718.0000, 0 -> 1
c : -724.0000, 1 -> 4
b : 409.0000, 1 -> 2
d : 495.0000, 2 -> 4
d : -595.0000, 2 -> 2
c : -468.0000, 3 -> 3
c : -128.0000, 3 -> 4
d : 329.0000, 4 -> 1
b : -911.0000, 4 -> 2
