a : -413.0000, 0 -> 2
b : 462.0000, 0 -> 2
c : -962.0000, 0 -> 2
d : 526.0000, 0 -> 0
a : -713.0000, 1 -> 0
b : 118.0000, 1 -> 2
c : 15.0000, 1 -> 1
d : -912.0000, 1 -> 2
a : -200.0000, 2 -> 0
b : 390.0000, 2 -> 2
c : -538.0000, 2 -> 2
d : -983.0000, 2 -> 3
a : -862.0000, 3 -> 2
b : -783.0000, 3 -> 2
c : 822.0000, 3 -> 1
d : -986.0000, 3 -> 2
a : 831.0000, 0 -> 1
c : 711.0000, 0 -> 0
b : -276.0000, 1 -> 1
c : 496.0000, 1 -> 3
a : -77.0000, 2 -> 3
c : 571.0000, 2 -> 0
d : -165.0000, 3 -> 0
c : 862.0000, 3 -> 3
