a : -338.0000, 0 -> 1
b : -585.0000, 0 -> 1
c : -736.0000, 0 -> 0
d : 984.0000, 0 -> 1
a : 185.0000, 1 -> 1
b : 514.0000, 1 -> 3
c : -637.0000, 1 -> 0
d : -797.0000, 1 -> 3
a : -347.0000, 2 -> 3
b : 92.0000, 2 -> 3
c : -18.0000, 2 -> 0
d : 448.0000, 2 -> 1
a : -171.0000, 3 -> 2
b : 7.0000, 3 -> 0
c : 337.0000, 3 -> 1
d : 661.0000, 3 -> 0
a : -286.0000, 0 -> 2
b : -941.0000, 0 -> 2
b : -785.0000, 1 -> 2
c : -747.0000, 1 -> 2
b : -165.0000, 2 -> 1
c : -245.0000, 2 -> 2
b : -274.0000, 3 -> 1
a : 666.0000, 3 -> 3
