a : -8.0000, 0 -> 1
b : -555.0000, 0 -> 4
c : 28.0000, 0 -> 5
a : -973.0000, 1 -> 4
b : -892.0000, 1 -> 3
c : 136.0000, 1 -> 4
a : -820.0000, 2 -> 6
b : -280.0000, 2 -> 4
c : -565.0000, 2 -> 0
a : -508.0000, 3 -> 6
b : -236.0000, 3 -> 4
c : 701.0000, 3 -> 1
a : -647.0000, 4 -> 7
b : -679.0000, 4 -> 7
c : 349.0000, 4 -> 5
a : 272.0000, 5 -> 7
b : -140.0000, 5 -> 4
c : -542.0000, 5 -> 6
a : 50.0000, 6 -> 0
b : 704.0000, 6 -> 6
c : 48.0000, 6 -> 2
a : 129.0000, 7 -> 2
b : -94.0000, 7 -> 4
c : 461.0000, 7 -> 1
b : 136.0000, 0 -> 0
c : -388.0000, 1 -> 0
a : 792.0000, 2 -> 7
a : -757.0000, 3 -> 7
b : -946.0000, 4 -> 0
a : -720.0000, 5 -> 5
b : -117.0000, 6 -> 7
b : 41.0000, 7 -> 2
