a : -124.0000, 0 -> 5
b : -951.0000, 0 -> 4
c : -548.0000, 0 -> 0
d : 954.0000, 0 -> 0
a : 912.0000, 1 -> 6
b : -697.0000, 1 -> 2
c : 553.0000, 1 -> 2
d : 727.0000, 1 -> 3
a : 563.0000, 2 -> 0
b : -747.0000, 2 -> 3
c : -751.0000, 2 -> 1
d : -467.0000, 2 -> 1
a : 344.0000, 3 -> 2
b : -734.0000, 3 -> 1
c : 482.0000, 3 -> 2
d : 173.0000, 3 -> 6
a : 692.0000, 4 -> 3
b : -242.0000, 4 -> 2
c : -423.0000, 4 -> 6
d : -452.0000, 4 -> 0
a : 743.0000, 5 -> 3
b : -379.0000, 5 -> 2
c : 277.0000, 5 -> 0
d : 415.0000, 5 -> 6
a : 709.0000, 6 -> 6
b : -131.0000, 6 -> 2
c : 126.0000, 6 -> 0
d : 121.0000, 6 -> 0
a : 745.0000, 0 -> 4
a : -41.0000, 0 -> 0
d : -489.0000, 1 -> 1
c : 818.0000, 1 -> 1
b : -530.0000, 2 -> 4
b : 839.0000, 2 -> 5
b : 338.0000, 3 -> 3
d : -937.0000, 3 -> 1
b : 786.0000, 4 -> 4
d : -82.0000, 4 -> 6
c : -514.0000, 5 -> 6
a : -932.0000, 5 -> 1
b : -816.0000, 6 -> 5
d : 719.0000, 6 -> 6
