a : -27.0000, 0 -> 4
b : -853.0000, 0 -> 4
c : 731.0000, 0 -> 5
d : 469.0000, 0 -> 0
a : 650.0000, 1 -> 3
b : 692.0000, 1 -> 2
c : 333.0000, 1 -> 3
d : -130.0000, 1 -> 3
a : 408.0000, 2 -> 5
b : -430.0000, 2 -> 4
c : 978.0000, 2 -> 2
d : -426.0000, 2 -> 1
a : 183.0000, 3 -> 1
b : 546.0000, 3 -> 3
c : -212.0000, 3 -> 2
d : 782.0000, 3 -> 3
a : 409.0000, 4 -> 4
b : -742.0000, 4 -> 5
c : 781.0000, 4 -> 3
d : -909.0000, 4 -> 0
a : -910.0000, 5 -> 0
b : -426.0000, 5 -> 5
c : -955.0000, 5 -> 0
d : 105.0000, 5 -> 5
a : -920.0000, 0 -> 0
c : -825.0000, 0 -> 4
d : -452.0000, 1 -> 1
a : -946.0000, 1 -> 4
a : 70.0000, 2 -> 4
d : 776.0000, 2 -> 0
b : -397.0000, 3 -> 4
d : -603.0000, 3 -> 1
c : -137.0000, 4 -> 4
d : -454.0000, 4 -> 3
b : -153.0000, 5 -> 1
a : 905.0000, 5 -> 1
