a : -596.0000, 0 -> 1
b : -20.0000, 0 -> 2
c : -159.0000, 0 -> 0
d : 281.0000, 0 -> 1
a : 226.0000, 1 -> 0
b : 447.0000, 1 -> 0
c : 496.0000, 1 -> 3
d : -433.0000, 1 -> 0
a : 994.0000, 2 -> 2
b : -695.0000, 2 -> 3
c : 872.0000, 2 -> 2
d : 445.0000, 2 -> 1
a : -5.0000, 3 -> 2
b : 484.0000, 3 -> 0
c : 854.0000, 3 -> 3
d : 472.0000, 3 -> 3
d : -257.0000, 0 -> 2
d : -420.0000, 0 -> 3
c : 525.0000, 1 -> 0
c : 282.0000, 1 -> 1
a : -868.0000, 2 -> 0
b : -457.0000, 2 -> 0
d : 177.0000, 3 -> 0
c : 204.0000, 3 -> 0
