a : -99.0000, 0 -> 6
b : 216.0000, 0 -> 5
c : 378.0000, 0 -> 3
d : -307.0000, 0 -> 4
a : -620.0000, 1 -> 3
b : -577.0000, 1 -> 2
c : -253.0000, 1 -> 4
d : -789.0000, 1 -> 6
a : 994.0000, 2 -> 3
b : 254.0000, 2 -> 0
c : 252.0000, 2 -> 0
d : 104.0000, 2 -> 6
a : -564.0000, 3 -> 2
b : 559.0000, 3 -> 1
c : 311.0000, 3 -> 3
d : -714.0000, 3 -> 0
a : 53.0000, 4 -> 0
b : 790.0000, 4 -> 0
c : 511.0000, 4 -> 3
d : 429.0000, 4 -> 5
a : 465.0000, 5 -> 7
b : 918.0000, 5 -> 3
c : 523.0000, 5 -> 5
d : 709.0000, 5 -> 3
a : -566.0000, 6 -> 7
b : 926.0000, 6 -> 6
c : 245.0000, 6 -> 1
d : 82.0000, 6 -> 1
a : -814.0000, 7 -> 5
b : -929.0000, 7 -> 0
c : -919.0000, 7 -> 2
d : -148.0000, 7 -> 6
a : -399.0000, 0 -> 5
c : -205.0000, 0 -> 1
a : -481.0000, 1 -> 0
b : 731.0000, 1 -> 0
c : 333.0000, 2 -> 3
c : 331.0000, 2 -> 5
b : -793.0000, 3 -> 2
b : 785.0000, 3 -> 0
b : -727.0000, 4 -> 2
c : -352.0000, 4 -> 4
d : 597.0000, 5 -> 5
c : -353.0000, 5 -> 2
d : -867.0000, 6 -> 5
b : 530.0000, 6 -> 3
b : -586.0000, 7 -> 1
a : 83.0000, 7 -> 2
