a : -634.0000, 0 -> 3
b : 688.0000, 0 -> 6
c : 295.0000, 0 -> 6
d : -209.0000, 0 -> 1
a : -166.0000, 1 -> 6
b : 158.0000, 1 -> 0
c : 374.0000, 1 -> 0
d : -28.0000, 1 -> 1
a : -663.0000, 2 -> 0
b : -614.0000, 2 -> 5
c : 795.0000, 2 -> 6
d : 421.0000, 2 -> 1
a : -61.0000, 3 -> 3
b : 371.0000, 3 -> 6
c : -962.0000, 3 -> 2
d : 99.0000, 3 -> 4
a : 175.0000, 4 -> 0
b : -282.0000, 4 -> 5
c : -448.0000, 4 -> 5
d : 731.0000, 4 -> 4
a : -141.0000, 5 -> 0
b : -83.0000, 5 -> 0
c : 554.0000, 5 -> 5
d : -115.0000, 5 -> 2
a : -812.0000, 6 -> 6
b : 24.0000, 6 -> 1
c : -700.0000, 6 -> 0
d : -39.0000, 6 -> 1
a : -545.0000, 0 -> 2
b : 964.0000, 0 -> 2
a : 860.0000, 1 -> 1
c : 251.0000, 1 -> 3
b : -142.0000, 2 -> 3
b : 355.0000, 2 -> 4
d : 222.0000, 3 -> 3
c : -954.0000, 3 -> 6
a : 734.0000, 4 -> 1
d : -784.0000, 4 -> 6
a : -545.0000, 5 -> 3
b : -194.0000, 5 -> 5
c : -434.0000, 6 -> 3
b : 891.0000, 6 -> 5
