a : -300.0000, 0 -> 6
b : -725.0000, 0 -> 5
c : -564.0000, 0 -> 5
a : 762.0000, 1 -> 5
b : -801.0000, 1 -> 4
c : -717.0000, 1 -> 3
a : 996.0000, 2 -> 4
b : -109.0000, 2 -> 2
c : 984.0000, 2 -> 3
a : 213.0000, 3 -> 1
b : 441.0000, 3 -> 0
c : 125.0000, 3 -> 2
a : 319.0000, 4 -> 5
b : 19.0000, 4 -> 4
c : -962.0000, 4 -> 6
a : -872.0000, 5 -> 6
b : -848.0000, 5 -> 1
c : 886.0000, 5 -> 3
a : -290.0000, 6 -> 5
b : 63.0000, 6 -> 0
c : -377.0000, 6 -> 0
b : -829.0000, 0 -> 6
b : -84.0000, 1 -> 0
a : 23.0000, 2 -> 1
a : 600.0000, 3 -> 0
c : 443.0000, 4 -> 5
c : -212.0000, 5 -> 4
a : -977.0000, 6 -> 3
