a : -732.0000, 0 -> 1
b : -684.0000, 0 -> 3
a : -405.0000, 1 -> 0
b : -121.0000, 1 -> 1
a : -931.0000, 2 -> 0
b : -502.0000, 2 -> 1
a : -612.0000, 3 -> 5
b : -918.0000, 3 -> 3
a : 119.0000, 4 -> 3
b : -221.0000, 4 -> 0
a : -830.0000, 5 -> 4
b : 194.0000, 5 -> 4
a : -628.0000, 6 -> 7
b : -537.0000, 6 -> 5
a : -633.0000, 7 -> 5
b : 128.0000, 7 -> 2
a : -772.0000, 0 -> 0
a : 523.0000, 1 -> 3
b : 685.0000, 2 -> 5
a : -380.0000, 3 -> 7
b : 293.0000, 4 -> 4
a : -219.0000, 5 -> 3
a : -874.0000, 6 -> 1
a : -13.0000, 7 -> 6
