a : -477.0000, 0 -> 1
b : 969.0000, 0 -> 0
c : 387.0000, 0 -> 4
d : -386.0000, 0 -> 1
a : -508.0000, 1 -> 3
b : 33.0000, 1 -> 2
c : -775.0000, 1 -> 2
d : 165.0000, 1 -> 3
a : -657.0000, 2 -> 1
b : 773.0000, 2 -> 1
c : 251.0000, 2 -> 0
d : 304.0000, 2 -> 0
a : -413.0000, 3 -> 1
b : 109.0000, 3 -> 0
c : 409.0000, 3 -> 1
d : -281.0000, 3 -> 2
a : -584.0000, 4 -> 2
b : -526.0000, 4 -> 2
c : -709.0000, 4 -> 2
d : 482.0000, 4 -> 2
b : 851.0000, 0 -> 2
a : -174.0000, 0 -> 3
b : 843.0000, 1 -> 4
c : 15.0000, 1 -> 4
d : -11.0000, 2 -> 2
b : -8.0000, 2 -> 2
d : -78.0000, 3 -> 3
a : -663.0000, 3 -> 0
c : -212.0000, 4 -> 3
b : -789.0000, 4 -> 4
