a : -607.0000, 0 -> 5
b : 263.0000, 0 -> 3
a : -351.0000, 1 -> 1
b : -50.0000, 1 -> 0
a : 66.0000, 2 -> 1
b : -710.0000, 2 -> 7
a : -486.0000, 3 -> 0
b : -142.0000, 3 -> 4
a : 555.0000, 4 -> 1
b : 656.0000, 4 -> 1
a : -460.0000, 5 -> 5
b : 653.0000, 5 -> 2
a : -309.0000, 6 -> 7
b : -832.0000, 6 -> 7
a : 440.0000, 7 -> 5
b : 794.0000, 7 -> 6
b : -441.0000, 0 -> 1
b : 297.0000, 1 -> 7
a : 83.0000, 2 -> 3
a : 776.0000, 3 -> 7
b : -963.0000, 4 -> 7
b : 670.0000, 5 -> 5
b : 938.0000, 6 -> 3
b : 482.0000, 7 -> 4
