a : -7.0000, 0 -> 1
b : 886.0000, 0 -> 2
c : 45.0000, 0 -> 6
a : -445.0000, 1 -> 1
b : 196.0000, 1 -> 1
c : 489.0000, 1 -> 5
a : -982.0000, 2 -> 0
b : 294.0000, 2 -> 2
c : -327.0000, 2 -> 2
a : 118.0000, 3 -> 2
b : 594.0000, 3 -> 6
c : -598.0000, 3 -> 6
a : -575.0000, 4 -> 0
b : -738.0000, 4 -> 5
c : -824.0000, 4 -> 3
a : 801.0000, 5 -> 3
b : 516.0000, 5 -> 4
c : -914.0000, 5 -> 5
a : -689.0000, 6 -> 2
b : 197.0000, 6 -> 2
c : -439.0000, 6 -> 0
b : 576.0000, 0 -> 5
c : -595.0000, 1 -> 1
c : 19.0000, 2 -> 3
a : 635.0000, 3 -> 3
c : -981.0000, 4 -> 1
c : 783.0000, 5 -> 0
a : -325.0000, 6 -> 4
