a : 243.0000, 0 -> 1
b : -669.0000, 0 -> 4
c : -748.0000, 0 -> 6
a : 253.0000, 1 -> 3
b : -783.0000, 1 -> 6
c : 794.0000, 1 -> 0
a : 968.0000, 2 -> 2
b : -647.0000, 2 -> 3
c : 858.0000, 2 -> 6
a : 543.0000, 3 -> 5
b : -603.0000, 3 -> 2
c : 269.0000, 3 -> 5
a : -207.0000, 4 -> 0
b : 709.0000, 4 -> 6
c : -26.0000, 4 -> 0
a : -390.0000, 5 -> 4
b : -561.0000, 5 -> 0
c : 52.0000, 5 -> 4
a : -79.0000, 6 -> 5
b : 762.0000, 6 -> 5
c : 30.0000, 6 -> 0
a : -757.0000, 0 -> 4
b : 180.0000, 1 -> 5
c : -893.0000, 2 -> 3
a : 829.0000, 3 -> 3
c : 175.0000, 4 -> 3
a : 730.0000, 5 -> 0
c : 132.0000, 6 -> 1
