a : -178.0000, 0 -> 3
b : 681.0000, 0 -> 3
c : 71.0000, 0 -> 1
d : 8.0000, 0 -> 2
a : -933.0000, 1 -> 1
b : 573.0000, 1 -> 1
c : -682.0000, 1 -> 2
d : 6.0000, 1 -> 3
a : -998.0000, 2 -> 0
b : 91.0000, 2 -> 0
c : -11.0000, 2 -> 1
d : -518.0000, 2 -> 3
a : 469.0000, 3 -> 3
b : 619.0000, 3 -> 1
c : 75.0000, 3 -> 3
d : -239.0000, 3 -> 2
c : 321.0000, 0 -> 3
b : 896.0000, 0 -> 0
b : -535.0000, 1 -> 2
c : 482.0000, 1 -> 1
c : 780.0000, 2 -> 3
b : -402.0000, 2 -> 1
a : 81.0000, 3 -> 0
a : -661.0000, 3 -> 1
