a : -605.0000, 0 -> 1
b : 56.0000, 0 -> 4
c : 774.0000, 0 -> 7
d : 399.0000, 0 -> 0
a : 959.0000, 1 -> 0
b : -340.0000, 1 -> 0
c : 112.0000, 1 -> 7
d : 527.0000, 1 -> 2
a : -403.0000, 2 -> 7
b : -798.0000, 2 -> 6
c : 869.0000, 2 -> 7
d : -801.0000, 2 -> 4
a : 247.0000, 3 -> 2
b : -156.0000, 3 -> 5
c : -976.0000, 3 -> 0
d : 184.0000, 3 -> 5
a : -500.0000, 4 -> 7
b : -303.0000, 4 -> 3
c : -19.0000, 4 -> 1
d : -104.0000, 4 -> 2
a : 476.0000, 5 -> 3
b : -589.0000, 5 -> 3
c : 341.0000, 5 -> 0
d : -676.0000, 5 -> 2
a : 387.0000, 6 -> 2
b : 102.0000, 6 -> 2
c : -464.0000, 6 -> 0
d : 658.0000, 6 -> 4
a : -35.0000, 7 -> 5
b : 41.0000, 7 -> 7
c : 438.0000, 7 -> 6
d : 404.0000, 7 -> 4
c : -191.0000, 0 -> 4
c : 640.0000, 0 -> 0
d : 732.0000, 1 -> 5
b : 373.0000, 1 -> 1
c : 688.0000, 2 -> 1
b : -346.0000, 2 -> 7
d : -348.0000, 3 -> 7
c : 864.0000, 3 -> 4
c : -601.0000, 4 -> 5
a : -753.0000, 4 -> 6
b : -419.0000, 5 -> 5
b : -266.0000, 5 -> 6
d : 348.0000, 6 -> 1
a : -642.0000, 6 -> 5
a : 397.0000, 7 -> 0
a : 558.0000, 7 -> 4
