a : 972.0000, 0 -> 7
b : -934.0000, 0 -> 1
a : -755.0000, 1 -> 5
b : -242.0000, 1 -> 0
a : -284.0000, 2 -> 6
b : 330.0000, 2 -> 2
a : -595.0000, 3 -> 5
b : -892.0000, 3 -> 2
a : 166.0000, 4 -> 4
b : 649.0000, 4 -> 4
a : 513.0000, 5 -> 3
b : -618.0000, 5 -> 2
a : -37.0000, 6 -> 5
b : -250.0000, 6 -> 3
a : -976.0000, 7 -> 2
b : -457.0000, 7 -> 3
a : -768.0000, 0 -> 3
b : -880.0000, 1 -> 7
a : 441.0000, 2 -> 3
b : -178.0000, 3 -> 3
a : 272.0000, 4 -> 1
b : 86.0000, 5 -> 0
b : -239.0000, 6 -> 2
a : -774.0000, 7 -> 6
a : 238.0000, 7 -> 4
