a : 659.0000, 0 -> 5
b : 104.0000, 0 -> 7
c : -64.0000, 0 -> 0
a : -335.0000, 1 -> 6
b : -36.0000, 1 -> 1
c : 473.0000, 1 -> 3
a : 111.0000, 2 -> 5
b : 303.0000, 2 -> 5
c : -888.0000, 2 -> 3
a : 17.0000, 3 -> 1
b : 399.0000, 3 -> 5
c : -288.0000, 3 -> 0
a : 592.0000, 4 -> 5
b : 803.0000, 4 -> 1
c : 761.0000, 4 -> 2
a : -616.0000, 5 -> 4
b : 487.0000, 5 -> 5
c : -364.0000, 5 -> 0
a : -4.0000, 6 -> 7
b : 325.0000, 6 -> 5
c : -580.0000, 6 -> 6
a : 144.0000, 7 -> 1
b : -908.0000, 7 -> 1
c : -995.0000, 7 -> 4
c : -203.0000, 0 -> 5
b : 908.0000, 1 -> 3
b : 610.0000, 2 -> 6
b : 837.0000, 3 -> 7
a : -778.0000, 4 -> 0
a : -641.0000, 5 -> 1
b : 153.0000, 6 -> 7
a : 242.0000, 7 -> 7
