a : 261.0000, 0 -> 2
b : -64.0000, 0 -> 7
c : -869.0000, 0 -> 0
a : 814.0000, 1 -> 6
b : 963.0000, 1 -> 3
c : 68.0000, 1 -> 7
a : -414.0000, 2 -> 1
b : 590.0000, 2 -> 3
c : -327.0000, 2 -> 2
a : 343.0000, 3 -> 7
b : 325.0000, 3 -> 0
c : 636.0000, 3 -> 3
a : 953.0000, 4 -> 5
b : 697.0000, 4 -> 2
c : -337.0000, 4 -> 6
a : -853.0000, 5 -> 1
b : -747.0000, 5 -> 6
c : -520.0000, 5 -> 4
a : 217.0000, 6 -> 7
b : -858.0000, 6 -> 0
c : 151.0000, 6 -> 1
a : -629.0000, 7 -> 5
b : 398.0000, 7 -> 5
c : 904.0000, 7 -> 7
a : 334.0000, 0 -> 6
c : -232.0000, 1 -> 2
b : 141.0000, 2 -> 4
c : 86.0000, 3 -> 1
a : -221.0000, 4 -> 1
a : 624.0000, 5 -> 4
b : -161.0000, 6 -> 5
b : -736.0000, 7 -> 6
