a : -390.0000, 0 -> 3
b : -594.0000, 0 -> 4
c : -100.0000, 0 -> 3
a : -783.0000, 1 -> 2
b : 571.0000, 1 -> 1
c : -795.0000, 1 -> 5
a : -557.0000, 2 -> 5
b : 835.0000, 2 -> 3
c : 540.0000, 2 -> 4
a : -715.0000, 3 -> 1
b : -753.0000, 3 -> 2
c : -332.0000, 3 -> 3
a : -387.0000, 4 -> 1
b : 372.0000, 4 -> 3
c : 110.0000, 4 -> 3
a : 437.0000, 5 -> 3
b : 872.0000, 5 -> 3
c : 471.0000, 5 -> 2
b : -210.0000, 0 -> 3
a : 657.0000, 1 -> 0
a : 32.0000, 2 -> 1
c : -605.0000, 3 -> 4
c : -830.0000, 4 -> 1
b : 125.0000, 5 -> 4
