a : 462.0000, 0 -> 2
b : 272.0000, 0 -> 3
a : 737.0000, 1 -> 2
b : 931.0000, 1 -> 2
a : 6.0000, 2 -> 6
b : 74.0000, 2 -> 2
a : 882.0000, 3 -> 0
b : -422.0000, 3 -> 6
a : 163.0000, 4 -> 2
b : -786.0000, 4 -> 4
a : -111.0000, 5 -> 0
b : 409.0000, 5 -> 1
a : -173.0000, 6 -> 4
b : 621.0000, 6 -> 7
a : -159.0000, 7 -> 4
b : -411.0000, 7 -> 1
b : 823.0000, 0 -> 0
b : -733.0000, 1 -> 6
a : 6.0000, 2 -> 4
b : 1000.0000, 3 -> 3
b : -204.0000, 4 -> 0
b : -174.0000, 5 -> 7
b : -535.0000, 6 -> 0
a : -398.0000, 7 -> 0
b : -383.0000, 3 -> 5
