a : -217.0000, 0 -> 2
b : 921.0000, 0 -> 4
c : 414.0000, 0 -> 4
d : -75.0000, 0 -> 3
a : -593.0000, 1 -> 2
b : -657.0000, 1 -> 0
c : -12.0000, 1 -> 2
d : -317.0000, 1 -> 0
a : 810.0000, 2 -> 0
b : -458.0000, 2 -> 2
c : -538.0000, 2 -> 3
d : 287.0000, 2 -> 1
a : 659.0000, 3 -> 1
b : 897.0000, 3 -> 4
c : 638.0000, 3 -> 0
d : 907.0000, 3 -> 4
a : 370.0000, 4 -> 1
b : 875.0000, 4 -> 0
c : -290.0000, 4 -> 0
d : 953.0000, 4 -> 2
d : 805.0000, 0 -> 2
c : -100.0000, 0 -> 3
d : -271.0000, 1 -> 1
d : -759.0000, 1 -> 3
a : 356.0000, 2 -> 4
d : -27.0000, 2 -> 4
d : 163.0000, 3 -> 2
c : -413.0000, 3 -> 2
a : -612.0000, 4 -> 4
c : 607.0000, 4 -> 1
