a : 74.0000, 0 -> 1
b : -934.0000, 0 -> 2
a : 771.0000, 1 -> 4
b : -431.0000, 1 -> 6
a : -864.0000, 2 -> 3
b : -527.0000, 2 -> 1
a : -217.0000, 3 -> 2
b : -994.0000, 3 -> 0
a : -389.0000, 4 -> 3
b : 890.0000, 4 -> 2
a : -523.0000, 5 -> 0
b : -187.0000, 5 -> 3
a : -648.0000, 6 -> 4
b : -953.0000, 6 -> 0
a : 109.0000, 7 -> 2
b : 945.0000, 7 -> 1
a : -605.0000, 0 -> 3
a : 887.0000, 1 -> 0
b : 796.0000, 2 -> 6
b : 0.0000, 3 -> 1
a : -287.0000, 4 -> 7
b : 68.0000, 5 -> 6
b : -241.0000, 6 -> 1
b : 985.0000, 7 -> 2
a : -863.0000, 3 -> 5
