a : 650.0000, 0 -> 5
b : -952.0000, 0 -> 2
c : -636.0000, 0 -> 6
a : -650.0000, 1 -> 0
b : -147.0000, 1 -> 3
c : -806.0000, 1 -> 2
a : -771.0000, 2 -> 3
b : -414.0000, 2 -> 5
c : -723.0000, 2 -> 1
a : 520.0000, 3 -> 2
b : -733.0000, 3 -> 3
c : 887.0000, 3 -> 2
a : -573.0000, 4 -> 2
b : -508.0000, 4 -> 4
c : 695.0000, 4 -> 4
a : 21.0000, 5 -> 5
b : 419.0000, 5 -> 5
c : 755.0000, 5 -> 6
a : 91.0000, 6 -> 2
b : -443.0000, 6 -> 2
c : -240.0000, 6 -> 1
b : 76.0000, 0 -> 0
c : 119.0000, 1 -> 0
a : 130.0000, 2 -> 2
c : -275.0000, 3 -> 3
b : 691.0000, 4 -> 6
b : 532.0000, 5 -> 1
b : -136.0000, 6 -> 1
b : 931.0000, 0 -> 4
