a : -939.0000, 0 -> 3
b : -436.0000, 0 -> 3
c : 976.0000, 0 -> 1
d : 562.0000, 0 -> 1
a : -886.0000, 1 -> 1
b : 754.0000, 1 -> 1
c : -993.0000, 1 -> 1
d : 82.0000, 1 -> 1
a : 579.0000, 2 -> 1
b : 807.0000, 2 -> 0
c : -492.0000, 2 -> 2
d : 65.0000, 2 -> 3
a : 267.0000, 3 -> 3
b : -837.0000, 3 -> 0
c : -733.0000, 3 -> 2
d : 34.0000, 3 -> 1
c : -760.0000, 0 -> 0
c : 42.0000, 0 -> 3
a : -545.0000, 1 -> 0
d : -352.0000, 1 -> 2
b : -664.0000, 2 -> 3
c : 858.0000, 2 -> 0
c : 910.0000, 3 -> 0
b : 606.0000, 3 -> 3
