a : -385.0000, 0 -> 1
b : -981.0000, 0 -> 0
c : 674.0000, 0 -> 0
a : -176.0000, 1 -> 1
b : 917.0000, 1 -> 2
c : -420.0000, 1 -> 4
a : 140.0000, 2 -> 0
b : -825.0000, 2 -> 1
c : 824.0000, 2 -> 2
a : 653.0000, 3 -> 0
b : -880.0000, 3 -> 2
c : -532.0000, 3 -> 5
a : -960.0000, 4 -> 3
b : 562.0000, 4 -> 2
c : -346.0000, 4 -> 3
a : 527.0000, 5 -> 3
b : 636.0000, 5 -> 4
c : -746.0000, 5 -> 1
a : -611.0000, 0 -> 0
b : 386.0000, 1 -> 3
b : 261.0000, 2 -> 0
c : -384.0000, 3 -> 0
b : 112.0000, 4 -> 0
b : -333.0000, 5 -> 2
