a : 917.0000, 0 -> 2
b : -932.0000, 0 -> 0
c : -801.0000, 0 -> 2
d : -460.0000, 0 -> 2
a : 725.0000, 1 -> 1
b : -433.0000, 1 -> 0
c : -195.0000, 1 -> 1
d : 90.0000, 1 -> 1
a : 690.0000, 2 -> 3
b : 855.0000, 2 -> 1
c : -911.0000, 2 -> 2
d : -428.0000, 2 -> 2
a : 996.0000, 3 -> 1
b : 712.0000, 3 -> 1
c : -997.0000, 3 -> 3
d : -993.0000, 3 -> 1
d : -808.0000, 0 -> 1
c : -201.0000, 0 -> 0
b : 652.0000, 1 -> 2
c : 199.0000, 1 -> 0
d : 77.0000, 2 -> 3
b : 281.0000, 2 -> 0
d : -912.0000, 3 -> 0
d : 243.0000, 3 -> 2
